year,month,station_id,reservoir,volume_af,water_year
2016,8,CLEW1,CLE,18378.448,2016
2016,9,CLEW1,CLE,8758.521999999999,2016
2016,10,CLEW1,CLE,66286.65,2017
2016,11,CLEW1,CLE,56259.388,2017
2016,12,CLEW1,CLE,25503.616,2017
2017,1,CLEW1,CLE,12742.567,2017
2017,2,CLEW1,CLE,13328.952,2017
2017,3,CLEW1,CLE,64580.51999999999,2017
2017,4,CLEW1,CLE,81460.58,2017
2017,5,CLEW1,CLE,194029.27,2017
2017,6,CLEW1,CLE,118394.394,2017
2017,7,CLEW1,CLE,45396.927,2017
2017,8,CLEW1,CLE,22186.905,2017
2017,9,CLEW1,CLE,8222.339,2017
2017,10,CLEW1,CLE,39495.45,2018
2017,11,CLEW1,CLE,75767.31999999999,2018
2017,12,CLEW1,CLE,34762.432,2018
2018,1,CLEW1,CLE,35573.753000000004,2018
2018,2,CLEW1,CLE,58209.84,2018
2018,3,CLEW1,CLE,26659.272999999997,2018
2018,4,CLEW1,CLE,90674.3,2018
2018,5,CLEW1,CLE,227900.92,2018
2018,6,CLEW1,CLE,81433.67,2018
2018,7,CLEW1,CLE,40187.523,2018
2018,8,CLEW1,CLE,20962.032,2018
2018,9,CLEW1,CLE,6614.938300000001,2018
2018,10,CLEW1,CLE,15116.638,2019
2018,11,CLEW1,CLE,55078.09399999999,2019
2018,12,CLEW1,CLE,33654.778,2019
2019,1,CLEW1,CLE,41076.286,2019
2019,2,CLEW1,CLE,19920.708000000002,2019
2019,3,CLEW1,CLE,23587.696,2019
2019,4,CLEW1,CLE,90313.71,2019
2019,5,CLEW1,CLE,129115.23,2019
2019,6,CLEW1,CLE,63214.350000000006,2019
2019,7,CLEW1,CLE,31927.639000000003,2019
2019,8,CLEW1,CLE,16814.726,2019
2019,9,CLEW1,CLE,10415.5245,2019
2019,10,CLEW1,CLE,39294.562999999995,2020
2019,11,CLEW1,CLE,20958.605,2020
2019,12,CLEW1,CLE,33716.86,2020
2020,1,CLEW1,CLE,75366.29999999999,2020
2020,2,CLEW1,CLE,79329.28000000001,2020
2020,3,CLEW1,CLE,29066.359999999997,2020
2020,4,CLEW1,CLE,83264.91500000001,2020
2020,5,CLEW1,CLE,150896.07,2020
2020,6,CLEW1,CLE,100367.23999999999,2020
2020,7,CLEW1,CLE,48705.856,2020
2020,8,CLEW1,CLE,23836.426,2020
2020,9,CLEW1,CLE,14846.368999999999,2020
2020,10,CLEW1,CLE,50920,2021
2020,11,CLEW1,CLE,54110,2021
2020,12,CLEW1,CLE,37380,2021
2021,1,CLEW1,CLE,45720,2021
2021,2,CLEW1,CLE,33140,2021
2021,3,CLEW1,CLE,28780,2021
2021,4,CLEW1,CLE,82530,2021
2021,5,CLEW1,CLE,155510,2021
2021,6,CLEW1,CLE,157260,2021
2021,7,CLEW1,CLE,51890,2021
2021,8,CLEW1,CLE,22950,2021
2021,9,CLEW1,CLE,12000,2021
2021,10,CLEW1,CLE,25310,2022
2021,11,CLEW1,CLE,130020.00000000001,2022
2021,12,CLEW1,CLE,45120,2022
2022,1,CLEW1,CLE,50580,2022
2022,2,CLEW1,CLE,34400,2022
2022,3,CLEW1,CLE,72380,2022
2022,4,CLEW1,CLE,47890,2022
2022,5,CLEW1,CLE,128270.00000000001,2022
2022,6,CLEW1,CLE,178890,2022
2022,7,CLEW1,CLE,72940,2022
2022,8,CLEW1,CLE,17230,2022
2022,9,CLEW1,CLE,6080,2022
2022,10,CLEW1,CLE,5610,2023
2022,11,CLEW1,CLE,39030,2023
2022,12,CLEW1,CLE,23730,2023
2023,1,CLEW1,CLE,26990,2023
2023,2,CLEW1,CLE,19100,2023
2023,3,CLEW1,CLE,16320,2023
2023,4,CLEW1,CLE,58610,2023
2023,5,CLEW1,CLE,189270,2023
2023,6,CLEW1,CLE,43230,2023
2023,7,CLEW1,CLE,25340,2023
2023,8,CLEW1,CLE,21230,2023
2023,9,CLEW1,CLE,9280,2023
2023,10,CLEW1,CLE,10620,2024
2023,11,CLEW1,CLE,28650,2024
2023,12,CLEW1,CLE,60010,2024
2024,1,CLEW1,CLE,29100,2024
2024,2,CLEW1,CLE,46750,2024
2024,3,CLEW1,CLE,47710,2024
2024,4,CLEW1,CLE,64170,2024
2024,5,CLEW1,CLE,88350,2024
2024,6,CLEW1,CLE,75190,2024
2024,7,CLEW1,CLE,39700,2024
2024,8,CLEW1,CLE,17200,2024
2024,9,CLEW1,CLE,5060,2024
2024,10,CLEW1,CLE,12020,2025
2024,11,CLEW1,CLE,32890,2025
2024,12,CLEW1,CLE,28200,2025
2025,1,CLEW1,CLE,20810,2025
2025,2,CLEW1,CLE,20600,2025
2025,3,CLEW1,CLE,89200,2025
2025,4,CLEW1,CLE,89440,2025
2025,5,CLEW1,CLE,103500,2025
2025,6,CLEW1,CLE,61690,2025
2025,7,CLEW1,CLE,19770,2025
2025,8,CLEW1,CLE,15910,2025
2025,9,CLEW1,CLE,5520,2025
2025,10,CLEW1,CLE,14090,2026
2025,11,CLEW1,CLE,70070,2026
2025,12,CLEW1,CLE,208050,2026
2026,1,CLEW1,CLE,54430,2026
2026,2,CLEW1,CLE,35760,2026
2026,3,CLEW1,CLE,116640,2026
2026,4,CLEW1,CLE,58880,2026
2026,5,CLEW1,CLE,63080,2026
1991,1,KACW1,KAC,20887.163,1991
1991,2,KACW1,KAC,32275.635000000002,1991
1991,3,KACW1,KAC,14538.591,1991
1991,4,KACW1,KAC,29678.158000000003,1991
1991,5,KACW1,KAC,33653.236,1991
1991,6,KACW1,KAC,22638.704,1991
1991,7,KACW1,KAC,11561.45,1991
1991,8,KACW1,KAC,3036.5117,1991
1991,9,KACW1,KAC,2342.2482,1991
1991,10,KACW1,KAC,2415.4735,1992
1991,11,KACW1,KAC,17941.89,1992
1991,12,KACW1,KAC,23657.775999999998,1992
1992,1,KACW1,KAC,20185.074,1992
1992,2,KACW1,KAC,16312.159000000001,1992
1992,3,KACW1,KAC,22381.129999999997,1992
1992,4,KACW1,KAC,25080.326,1992
1992,5,KACW1,KAC,19511.13,1992
1992,6,KACW1,KAC,6500.314700000001,1992
1992,7,KACW1,KAC,4972.374,1992
1992,8,KACW1,KAC,3671.2885,1992
1992,9,KACW1,KAC,4810.093,1992
1992,10,KACW1,KAC,3655.471299999999,1993
1992,11,KACW1,KAC,12916.653,1993
1992,12,KACW1,KAC,8990.4785,1993
1993,1,KACW1,KAC,11007.996000000001,1993
1993,2,KACW1,KAC,6475.3099999999995,1993
1993,3,KACW1,KAC,18494.047,1993
1993,4,KACW1,KAC,28515.390000000003,1993
1993,5,KACW1,KAC,46750.71,1993
1993,6,KACW1,KAC,14824.603,1993
1993,7,KACW1,KAC,9213.051,1993
1993,8,KACW1,KAC,3078.8995999999997,1993
1993,9,KACW1,KAC,1457.6646999999998,1993
1993,10,KACW1,KAC,1439.859,1994
1993,11,KACW1,KAC,4210.033,1994
1993,12,KACW1,KAC,6623.811,1994
1994,1,KACW1,KAC,14953.044,1994
1994,2,KACW1,KAC,8061.2,1994
1994,3,KACW1,KAC,20596.447,1994
1994,4,KACW1,KAC,33969.883,1994
1994,5,KACW1,KAC,29585.964,1994
1994,6,KACW1,KAC,13168.138,1994
1994,7,KACW1,KAC,4216.445,1994
1994,8,KACW1,KAC,1435.9696000000001,1994
1994,9,KACW1,KAC,1469.7672,1994
1994,10,KACW1,KAC,9501.657500000001,1995
1994,11,KACW1,KAC,15706.467999999999,1995
1994,12,KACW1,KAC,19284.178,1995
1995,1,KACW1,KAC,14850.223000000002,1995
1995,2,KACW1,KAC,34422.990000000005,1995
1995,3,KACW1,KAC,21202.974000000002,1995
1995,4,KACW1,KAC,23422.847999999998,1995
1995,5,KACW1,KAC,44230.53,1995
1995,6,KACW1,KAC,17246.277,1995
1995,7,KACW1,KAC,5475.633999999999,1995
1995,8,KACW1,KAC,5439.6810000000005,1995
1995,9,KACW1,KAC,7131.197,1995
1995,10,KACW1,KAC,21600.384,1996
1995,11,KACW1,KAC,78916.33,1996
1995,12,KACW1,KAC,24640.799000000003,1996
1996,1,KACW1,KAC,33800.97,1996
1996,2,KACW1,KAC,43089.367000000006,1996
1996,3,KACW1,KAC,18011.375,1996
1996,4,KACW1,KAC,38232.315,1996
1996,5,KACW1,KAC,33236.21,1996
1996,6,KACW1,KAC,22425.795000000002,1996
1996,7,KACW1,KAC,11214.21,1996
1996,8,KACW1,KAC,4013.3433,1996
1996,9,KACW1,KAC,3489.4207,1996
1996,10,KACW1,KAC,11050.009,1997
1996,11,KACW1,KAC,21162.416,1997
1996,12,KACW1,KAC,13837.337,1997
1997,1,KACW1,KAC,20747.618,1997
1997,2,KACW1,KAC,20030.471999999998,1997
1997,3,KACW1,KAC,31905.695,1997
1997,4,KACW1,KAC,39008.674999999996,1997
1997,5,KACW1,KAC,76816.58,1997
1997,6,KACW1,KAC,49186.774999999994,1997
1997,7,KACW1,KAC,23902.876000000004,1997
1997,8,KACW1,KAC,5965.0555,1997
1997,9,KACW1,KAC,8918.75,1997
1997,10,KACW1,KAC,25219.154,1998
1997,11,KACW1,KAC,16061.723999999998,1998
1997,12,KACW1,KAC,11638.58,1998
1998,1,KACW1,KAC,12744.040500000001,1998
1998,2,KACW1,KAC,10449.51,1998
1998,3,KACW1,KAC,17998.707,1998
1998,4,KACW1,KAC,26341.536,1998
1998,5,KACW1,KAC,41243.286,1998
1998,6,KACW1,KAC,18182.636,1998
1998,7,KACW1,KAC,4384.9125,1998
1998,8,KACW1,KAC,1096.8446999999999,1998
1998,9,KACW1,KAC,2709.8388999999997,1998
1998,10,KACW1,KAC,5442.8267000000005,1999
1998,11,KACW1,KAC,21638.748,1999
1998,12,KACW1,KAC,26189.647999999997,1999
1999,1,KACW1,KAC,28847.76,1999
1999,2,KACW1,KAC,13073.159,1999
1999,3,KACW1,KAC,11994.994,1999
1999,4,KACW1,KAC,24633.05,1999
1999,5,KACW1,KAC,47178.493,1999
1999,6,KACW1,KAC,56952.473,1999
1999,7,KACW1,KAC,30170.614,1999
1999,8,KACW1,KAC,8595.393,1999
1999,9,KACW1,KAC,6376.808000000001,1999
1999,10,KACW1,KAC,6807.9385999999995,2000
1999,11,KACW1,KAC,28369.553000000004,2000
1999,12,KACW1,KAC,35140.327,2000
2000,1,KACW1,KAC,10944.944,2000
2000,2,KACW1,KAC,5275.9795,2000
2000,3,KACW1,KAC,10132.782000000001,2000
2000,4,KACW1,KAC,35677.197,2000
2000,5,KACW1,KAC,40541.725,2000
2000,6,KACW1,KAC,32564.99,2000
2000,7,KACW1,KAC,7347.6152,2000
2000,8,KACW1,KAC,1678.935,2000
2000,9,KACW1,KAC,9414.626,2000
2000,10,KACW1,KAC,8487.023,2001
2000,11,KACW1,KAC,5047.5683,2001
2000,12,KACW1,KAC,3663.4164,2001
2001,1,KACW1,KAC,5455.307000000001,2001
2001,2,KACW1,KAC,3991.6902,2001
2001,3,KACW1,KAC,13668.614000000001,2001
2001,4,KACW1,KAC,23476.606,2001
2001,5,KACW1,KAC,35431.090000000004,2001
2001,6,KACW1,KAC,14275.209,2001
2001,7,KACW1,KAC,6077.019,2001
2001,8,KACW1,KAC,7334.160000000001,2001
2001,9,KACW1,KAC,2670.9437,2001
2001,10,KACW1,KAC,7315.1174,2002
2001,11,KACW1,KAC,23430.712,2002
2001,12,KACW1,KAC,14062.697,2002
2002,1,KACW1,KAC,23946.418999999998,2002
2002,2,KACW1,KAC,12700.041000000001,2002
2002,3,KACW1,KAC,17135.8,2002
2002,4,KACW1,KAC,36652.38,2002
2002,5,KACW1,KAC,48063.81,2002
2002,6,KACW1,KAC,49629.917,2002
2002,7,KACW1,KAC,14433.954,2002
2002,8,KACW1,KAC,4811.7747,2002
2002,9,KACW1,KAC,4803.663,2002
2002,10,KACW1,KAC,2333.7266,2003
2002,11,KACW1,KAC,4961.146000000001,2003
2002,12,KACW1,KAC,6146.974,2003
2003,1,KACW1,KAC,24106.435999999998,2003
2003,2,KACW1,KAC,15730.475,2003
2003,3,KACW1,KAC,29184.728999999996,2003
2003,4,KACW1,KAC,24008.17,2003
2003,5,KACW1,KAC,29153.063,2003
2003,6,KACW1,KAC,16511.906,2003
2003,7,KACW1,KAC,6206.2154,2003
2003,8,KACW1,KAC,4178.1335,2003
2003,9,KACW1,KAC,6640.1334,2003
2003,10,KACW1,KAC,14908.677000000001,2004
2003,11,KACW1,KAC,26449.856,2004
2003,12,KACW1,KAC,11243.435,2004
2004,1,KACW1,KAC,13048.793,2004
2004,2,KACW1,KAC,9418.511,2004
2004,3,KACW1,KAC,22344.528000000002,2004
2004,4,KACW1,KAC,32552.300000000003,2004
2004,5,KACW1,KAC,31595.917,2004
2004,6,KACW1,KAC,15063.831,2004
2004,7,KACW1,KAC,2144.7105,2004
2004,8,KACW1,KAC,6706.877700000001,2004
2004,9,KACW1,KAC,12998.682999999999,2004
2004,10,KACW1,KAC,11136.455,2005
2004,11,KACW1,KAC,18143.730000000003,2005
2004,12,KACW1,KAC,23721.573,2005
2005,1,KACW1,KAC,28422.586,2005
2005,2,KACW1,KAC,9779.285,2005
2005,3,KACW1,KAC,10441.863,2005
2005,4,KACW1,KAC,19096.93,2005
2005,5,KACW1,KAC,14682.320000000002,2005
2005,6,KACW1,KAC,5152.827700000001,2005
2005,7,KACW1,KAC,4162.1737,2005
2005,8,KACW1,KAC,5086.346,2005
2005,9,KACW1,KAC,4454.449,2005
2005,10,KACW1,KAC,6576.8857,2006
2005,11,KACW1,KAC,12943.764,2006
2005,12,KACW1,KAC,12869.218,2006
2006,1,KACW1,KAC,24040.272,2006
2006,2,KACW1,KAC,10046.167000000001,2006
2006,3,KACW1,KAC,8026.905000000001,2006
2006,4,KACW1,KAC,26970.215000000004,2006
2006,5,KACW1,KAC,51678.867,2006
2006,6,KACW1,KAC,32616.627,2006
2006,7,KACW1,KAC,6288.588500000001,2006
2006,8,KACW1,KAC,1004.3736999999999,2006
2006,9,KACW1,KAC,3266.7884999999997,2006
2006,10,KACW1,KAC,2717.3069,2007
2006,11,KACW1,KAC,46446.342000000004,2007
2006,12,KACW1,KAC,11979.142,2007
2007,1,KACW1,KAC,17640.46,2007
2007,2,KACW1,KAC,16016.414999999999,2007
2007,3,KACW1,KAC,42437.645000000004,2007
2007,4,KACW1,KAC,28433.693000000003,2007
2007,5,KACW1,KAC,39906.036,2007
2007,6,KACW1,KAC,21656.91,2007
2007,7,KACW1,KAC,4861.1230000000005,2007
2007,8,KACW1,KAC,3078.3741,2007
2007,9,KACW1,KAC,4502.425700000001,2007
2007,10,KACW1,KAC,10346.272,2008
2007,11,KACW1,KAC,10116.186000000002,2008
2007,12,KACW1,KAC,17861.143,2008
2008,1,KACW1,KAC,7672.034,2008
2008,2,KACW1,KAC,8599.809000000001,2008
2008,3,KACW1,KAC,10306.616,2008
2008,4,KACW1,KAC,13338.723000000002,2008
2008,5,KACW1,KAC,67358.08,2008
2008,6,KACW1,KAC,44459.652,2008
2008,7,KACW1,KAC,15877.659,2008
2008,8,KACW1,KAC,4081.3230000000003,2008
2008,9,KACW1,KAC,6302.6359999999995,2008
2008,10,KACW1,KAC,5454.9165,2009
2008,11,KACW1,KAC,29109.2,2009
2008,12,KACW1,KAC,12104.564999999999,2009
2009,1,KACW1,KAC,33531.19,2009
2009,2,KACW1,KAC,5864.3150000000005,2009
2009,3,KACW1,KAC,8750.600999999999,2009
2009,4,KACW1,KAC,22034.842,2009
2009,5,KACW1,KAC,53359.744999999995,2009
2009,6,KACW1,KAC,26668.467,2009
2009,7,KACW1,KAC,4507.2402999999995,2009
2009,8,KACW1,KAC,3323.925,2009
2009,9,KACW1,KAC,8637.875,2009
2009,10,KACW1,KAC,12524.984,2010
2009,11,KACW1,KAC,16766.521,2010
2009,12,KACW1,KAC,9238.134,2010
2010,1,KACW1,KAC,13559.592999999999,2010
2010,2,KACW1,KAC,9010.721,2010
2010,3,KACW1,KAC,13563.141,2010
2010,4,KACW1,KAC,20723.404,2010
2010,5,KACW1,KAC,33264.378000000004,2010
2010,6,KACW1,KAC,32273.254,2010
2010,7,KACW1,KAC,7546.84,2010
2010,8,KACW1,KAC,3480.2027,2010
2010,9,KACW1,KAC,10767.925,2010
2010,10,KACW1,KAC,9920.056,2011
2010,11,KACW1,KAC,17625.149,2011
2010,12,KACW1,KAC,16630.762000000002,2011
2011,1,KACW1,KAC,45951.865999999995,2011
2011,2,KACW1,KAC,20499.722999999998,2011
2011,3,KACW1,KAC,20966.393,2011
2011,4,KACW1,KAC,22293.205,2011
2011,5,KACW1,KAC,43953.827,2011
2011,6,KACW1,KAC,43760.326,2011
2011,7,KACW1,KAC,20032.352,2011
2011,8,KACW1,KAC,5002.946,2011
2011,9,KACW1,KAC,7577.4026,2011
2011,10,KACW1,KAC,9967.261,2012
2011,11,KACW1,KAC,10165.2155,2012
2011,12,KACW1,KAC,13230.437,2012
2012,1,KACW1,KAC,15102.751,2012
2012,2,KACW1,KAC,17048.225,2012
2012,3,KACW1,KAC,13788.402,2012
2012,4,KACW1,KAC,35148.888,2012
2012,5,KACW1,KAC,53384.827000000005,2012
2012,6,KACW1,KAC,41090.866,2012
2012,7,KACW1,KAC,18614.020999999997,2012
2012,8,KACW1,KAC,2776.5092999999997,2012
2012,9,KACW1,KAC,5425.63,2012
2012,10,KACW1,KAC,15983.235999999997,2013
2012,11,KACW1,KAC,18350.355,2013
2012,12,KACW1,KAC,14522.942000000001,2013
2013,1,KACW1,KAC,7445.554300000001,2013
2013,2,KACW1,KAC,8561.059000000001,2013
2013,3,KACW1,KAC,20063.713,2013
2013,4,KACW1,KAC,38158.253000000004,2013
2013,5,KACW1,KAC,46102.909999999996,2013
2013,6,KACW1,KAC,24195.76,2013
2013,7,KACW1,KAC,4266.311,2013
2013,8,KACW1,KAC,4259.7294,2013
2013,9,KACW1,KAC,11417.109,2013
2013,10,KACW1,KAC,11147.640000000001,2014
2013,11,KACW1,KAC,20237.392,2014
2013,12,KACW1,KAC,15781.224,2014
2014,1,KACW1,KAC,17443.505999999998,2014
2014,2,KACW1,KAC,12092.059000000001,2014
2014,3,KACW1,KAC,33627.42,2014
2014,4,KACW1,KAC,34625.83499999999,2014
2014,5,KACW1,KAC,50151.221999999994,2014
2014,6,KACW1,KAC,25439.81,2014
2014,7,KACW1,KAC,8071.5419999999995,2014
2014,8,KACW1,KAC,3457.325700000001,2014
2014,9,KACW1,KAC,6309.47,2014
2014,10,KACW1,KAC,13171.176999999998,2015
2014,11,KACW1,KAC,32175.773999999998,2015
2014,12,KACW1,KAC,23001.333,2015
2015,1,KACW1,KAC,32288.849999999995,2015
2015,2,KACW1,KAC,24243.880999999998,2015
2015,3,KACW1,KAC,20804.44,2015
2015,4,KACW1,KAC,12303.099,2015
2015,5,KACW1,KAC,9026.267,2015
2015,6,KACW1,KAC,1806.3252,2015
2015,7,KACW1,KAC,1263.5847,2015
2015,8,KACW1,KAC,4722.062999999999,2015
2015,9,KACW1,KAC,4956.456,2015
2015,10,KACW1,KAC,12832.129,2016
2015,11,KACW1,KAC,38649.93,2016
2015,12,KACW1,KAC,31034.855,2016
2016,1,KACW1,KAC,11008.84,2016
2016,2,KACW1,KAC,33007.988,2016
2016,3,KACW1,KAC,24768.827,2016
2016,4,KACW1,KAC,44354.92,2016
2016,5,KACW1,KAC,33827.045,2016
2016,6,KACW1,KAC,13232.738500000001,2016
2016,7,KACW1,KAC,4500.951000000001,2016
2016,8,KACW1,KAC,3652.3185,2016
2016,9,KACW1,KAC,6621.576299999999,2016
2016,10,KACW1,KAC,22430.420000000002,2017
2016,11,KACW1,KAC,17585.718,2017
2016,12,KACW1,KAC,10992.186,2017
2017,1,KACW1,KAC,4530.5324,2017
2017,2,KACW1,KAC,7136.3006,2017
2017,3,KACW1,KAC,27636.612,2017
2017,4,KACW1,KAC,30914.581,2017
2017,5,KACW1,KAC,55698.356999999996,2017
2017,6,KACW1,KAC,25369.509000000002,2017
2017,7,KACW1,KAC,3241.6915999999997,2017
2017,8,KACW1,KAC,2485.2946,2017
2017,9,KACW1,KAC,8253.278999999999,2017
2017,10,KACW1,KAC,18337.53,2018
2017,11,KACW1,KAC,25724.468,2018
2017,12,KACW1,KAC,14854.27,2018
2018,1,KACW1,KAC,18121.559999999998,2018
2018,2,KACW1,KAC,25859.22,2018
2018,3,KACW1,KAC,12056.729000000001,2018
2018,4,KACW1,KAC,35510.765,2018
2018,5,KACW1,KAC,60184.01,2018
2018,6,KACW1,KAC,18317.553,2018
2018,7,KACW1,KAC,5174.9516,2018
2018,8,KACW1,KAC,4283.696,2018
2018,9,KACW1,KAC,8259.294,2018
2018,10,KACW1,KAC,8678.589,2019
2018,11,KACW1,KAC,21392.448,2019
2018,12,KACW1,KAC,15856.439000000002,2019
2019,1,KACW1,KAC,17453.016000000003,2019
2019,2,KACW1,KAC,8412.995,2019
2019,3,KACW1,KAC,8534.177,2019
2019,4,KACW1,KAC,32287.390000000003,2019
2019,5,KACW1,KAC,31334.368000000002,2019
2019,6,KACW1,KAC,9772.5725,2019
2019,7,KACW1,KAC,5511.707299999999,2019
2019,8,KACW1,KAC,7302.4845000000005,2019
2019,9,KACW1,KAC,9368.196,2019
2019,10,KACW1,KAC,16201.872000000001,2020
2019,11,KACW1,KAC,7220.999000000001,2020
2019,12,KACW1,KAC,16050.342999999997,2020
2020,1,KACW1,KAC,35663.853,2020
2020,2,KACW1,KAC,35006.873999999996,2020
2020,3,KACW1,KAC,12847.285,2020
2020,4,KACW1,KAC,28817.825,2020
2020,5,KACW1,KAC,40152.927,2020
2020,6,KACW1,KAC,21325.617000000002,2020
2020,7,KACW1,KAC,7980.929,2020
2020,8,KACW1,KAC,2048.9528000000005,2020
2020,9,KACW1,KAC,7790.536999999999,2020
2020,10,KACW1,KAC,20290,2021
2020,11,KACW1,KAC,18830,2021
2020,12,KACW1,KAC,16230,2021
2021,1,KACW1,KAC,19580,2021
2021,2,KACW1,KAC,15690,2021
2021,3,KACW1,KAC,11330,2021
2021,4,KACW1,KAC,27070,2021
2021,5,KACW1,KAC,47230,2021
2021,6,KACW1,KAC,40480,2021
2021,7,KACW1,KAC,6480,2021
2021,8,KACW1,KAC,960,2021
2021,9,KACW1,KAC,8690,2021
2021,10,KACW1,KAC,14320,2022
2021,11,KACW1,KAC,44840,2022
2021,12,KACW1,KAC,15760,2022
2022,1,KACW1,KAC,21270,2022
2022,2,KACW1,KAC,13600,2022
2022,3,KACW1,KAC,27770,2022
2022,4,KACW1,KAC,18970,2022
2022,5,KACW1,KAC,40590,2022
2022,6,KACW1,KAC,42950,2022
2022,7,KACW1,KAC,9950,2022
2022,8,KACW1,KAC,-320,2022
2022,9,KACW1,KAC,6940,2022
2022,10,KACW1,KAC,7300,2023
2022,11,KACW1,KAC,15090,2023
2022,12,KACW1,KAC,9230,2023
2023,1,KACW1,KAC,9170,2023
2023,2,KACW1,KAC,8240,2023
2023,3,KACW1,KAC,6170,2023
2023,4,KACW1,KAC,19880,2023
2023,5,KACW1,KAC,47940,2023
2023,6,KACW1,KAC,8580,2023
2023,7,KACW1,KAC,3990,2023
2023,8,KACW1,KAC,5220,2023
2023,9,KACW1,KAC,6940,2023
2023,10,KACW1,KAC,4350,2024
2023,11,KACW1,KAC,14400,2024
2023,12,KACW1,KAC,21700,2024
2024,1,KACW1,KAC,11030,2024
2024,2,KACW1,KAC,14660,2024
2024,3,KACW1,KAC,18360,2024
2024,4,KACW1,KAC,21830,2024
2024,5,KACW1,KAC,25640,2024
2024,6,KACW1,KAC,21780,2024
2024,7,KACW1,KAC,5150,2024
2024,8,KACW1,KAC,4080,2024
2024,9,KACW1,KAC,6960,2024
2024,10,KACW1,KAC,6360,2025
2024,11,KACW1,KAC,11240,2025
2024,12,KACW1,KAC,11860,2025
2025,1,KACW1,KAC,9060,2025
2025,2,KACW1,KAC,8800,2025
2025,3,KACW1,KAC,30470,2025
2025,4,KACW1,KAC,29180,2025
2025,5,KACW1,KAC,27830,2025
2025,6,KACW1,KAC,11570,2025
2025,7,KACW1,KAC,6060,2025
2025,8,KACW1,KAC,5260,2025
2025,9,KACW1,KAC,4010,2025
2025,10,KACW1,KAC,4690,2026
2025,11,KACW1,KAC,21400,2026
2025,12,KACW1,KAC,71920,2026
2026,1,KACW1,KAC,19780,2026
2026,2,KACW1,KAC,14650,2026
2026,3,KACW1,KAC,45710,2026
2026,4,KACW1,KAC,21570,2026
2026,5,KACW1,KAC,16620,2026
1991,1,KEEW1,KEE,23139.692,1991
1991,2,KEEW1,KEE,38250.957,1991
1991,3,KEEW1,KEE,13059.324999999999,1991
1991,4,KEEW1,KEE,33712.28400000001,1991
1991,5,KEEW1,KEE,39970.005,1991
1991,6,KEEW1,KEE,24832.08,1991
1991,7,KEEW1,KEE,8026.914,1991
1991,8,KEEW1,KEE,4356.205999999999,1991
1991,9,KEEW1,KEE,2848.0375000000004,1991
1991,10,KEEW1,KEE,2976.0816,1992
1991,11,KEEW1,KEE,25125.004,1992
1991,12,KEEW1,KEE,28722.97,1992
1992,1,KEEW1,KEE,24963.715,1992
1992,2,KEEW1,KEE,17750.626,1992
1992,3,KEEW1,KEE,24416.777,1992
1992,4,KEEW1,KEE,26411.028000000002,1992
1992,5,KEEW1,KEE,18769.045,1992
1992,6,KEEW1,KEE,7264.274,1992
1992,7,KEEW1,KEE,4499.4607000000005,1992
1992,8,KEEW1,KEE,3081.522,1992
1992,9,KEEW1,KEE,9046.684000000001,1992
1992,10,KEEW1,KEE,6109.8557,1993
1992,11,KEEW1,KEE,18286.135000000002,1993
1992,12,KEEW1,KEE,10424.367999999999,1993
1993,1,KEEW1,KEE,15432.689000000002,1993
1993,2,KEEW1,KEE,7002.734700000001,1993
1993,3,KEEW1,KEE,22922.314,1993
1993,4,KEEW1,KEE,33570.590000000004,1993
1993,5,KEEW1,KEE,45673.885,1993
1993,6,KEEW1,KEE,18623.802,1993
1993,7,KEEW1,KEE,8379.742,1993
1993,8,KEEW1,KEE,3153.6782000000003,1993
1993,9,KEEW1,KEE,2212.9483,1993
1993,10,KEEW1,KEE,3897.7208,1994
1993,11,KEEW1,KEE,6644.945,1994
1993,12,KEEW1,KEE,11772.054,1994
1994,1,KEEW1,KEE,18712.582000000002,1994
1994,2,KEEW1,KEE,7763.5455,1994
1994,3,KEEW1,KEE,22945.557,1994
1994,4,KEEW1,KEE,38458.878000000004,1994
1994,5,KEEW1,KEE,28387.573,1994
1994,6,KEEW1,KEE,15341.525000000001,1994
1994,7,KEEW1,KEE,6123.559499999999,1994
1994,8,KEEW1,KEE,6095.5877,1994
1994,9,KEEW1,KEE,2953.9092,1994
1994,10,KEEW1,KEE,14292.994999999999,1995
1994,11,KEEW1,KEE,21189.453,1995
1994,12,KEEW1,KEE,22786.43,1995
1995,1,KEEW1,KEE,16893.602,1995
1995,2,KEEW1,KEE,35835.403,1995
1995,3,KEEW1,KEE,21004.095,1995
1995,4,KEEW1,KEE,25182.676,1995
1995,5,KEEW1,KEE,45286.095,1995
1995,6,KEEW1,KEE,18930.288,1995
1995,7,KEEW1,KEE,7641.187000000001,1995
1995,8,KEEW1,KEE,5508.574,1995
1995,9,KEEW1,KEE,2981.8113,1995
1995,10,KEEW1,KEE,26718.504,1996
1995,11,KEEW1,KEE,88411.28,1996
1995,12,KEEW1,KEE,23316.656,1996
1996,1,KEEW1,KEE,35517.715000000004,1996
1996,2,KEEW1,KEE,46006.397,1996
1996,3,KEEW1,KEE,18649.059999999998,1996
1996,4,KEEW1,KEE,40037.509999999995,1996
1996,5,KEEW1,KEE,31772.879999999997,1996
1996,6,KEEW1,KEE,18593.89,1996
1996,7,KEEW1,KEE,6348.25,1996
1996,8,KEEW1,KEE,3630.6313999999998,1996
1996,9,KEEW1,KEE,6216.783,1996
