reservoir,pcode,year,month,mean_cfs,n_days,volume_af,water_year
CLE,QU,2009,5,2349.9596774193546,31,144493.38842975206,2009
CLE,QU,2009,6,2099.229,30,124912.79999999999,2009
CLE,QU,2009,7,664.6893548387097,31,40870.15537190083,2009
CLE,QU,2009,8,313.01129032258063,31,19246.314049586777,2009
CLE,QU,2009,9,149.61166666666668,30,8902.512396694216,2009
CLE,QU,2009,10,441.0312903225806,31,27117.957024793388,2010
CLE,QU,2009,11,747.9456666666666,30,44505.85785123967,2010
CLE,QU,2009,12,396.7764516129032,31,24396.83305785124,2010
CLE,QU,2010,1,478.55709677419355,31,29425.328925619837,2010
CLE,QU,2010,2,389.09535714285715,28,21609.262809917356,2010
CLE,QU,2010,3,546.6790322580645,31,33613.98347107438,2010
CLE,QU,2010,4,1008.8053333333334,30,60028.085950413224,2010
CLE,QU,2010,5,1846.377741935484,31,113529.34214876035,2010
CLE,QU,2010,6,2390.0696666666668,30,142219.0214876033,2010
CLE,QU,2010,7,1027.1629032258065,31,63157.78512396695,2010
CLE,QU,2010,8,420.42064516129034,31,25850.657851239674,2010
CLE,QU,2010,9,369.45466666666664,30,21984.079338842974,2010
CLE,QU,2010,10,319.56129032258065,31,19649.057851239668,2011
CLE,QU,2010,11,835.148,30,49694.75702479339,2011
CLE,QU,2010,12,752.9448387096775,31,46296.77355371901,2011
CLE,QU,2011,1,1677.5258064516129,31,103147.04132231406,2011
CLE,QU,2011,2,835.4771428571429,28,46400.05289256199,2011
CLE,QU,2011,3,616.1987096774194,31,37888.58181818182,2011
CLE,QU,2011,4,1024.9763333333333,30,60990.32727272727,2011
CLE,QU,2011,5,2066.584516129032,31,127069.32892561983,2011
CLE,QU,2011,6,2785.128,30,165726.62479338844,2011
CLE,QU,2011,7,1608.7029032258065,31,98915.28595041322,2011
CLE,QU,2011,8,591.74,31,36384.674380165285,2011
CLE,QU,2011,9,246.32366666666667,30,14657.276033057851,2011
CLE,QU,2011,10,426.89354838709676,31,26248.66115702479,2012
CLE,QU,2011,11,360.9223333333333,30,21476.370247933886,2012
CLE,QU,2011,12,392.23225806451615,31,24117.421487603307,2012
CLE,QU,2012,1,527.8377419354839,31,32455.477685950416,2012
CLE,QU,2012,2,589.7424137931034,29,33922.37355371901,2012
CLE,QU,2012,3,480.8825806451613,31,29568.317355371903,2012
CLE,QU,2012,4,1620.4823333333334,30,96425.39504132232,2012
CLE,QU,2012,5,2705.9874193548385,31,166384.6809917355,2012
CLE,QU,2012,6,2741.9263333333333,30,163155.947107438,2012
CLE,QU,2012,7,1766.6545161290323,31,108627.35206611571,2012
CLE,QU,2012,8,468.55225806451614,31,28810.15537190083,2012
CLE,QU,2012,9,160.87866666666667,30,9572.945454545456,2012
CLE,QU,2012,10,588.8387096774194,31,36206.28099173554,2013
CLE,QU,2012,11,979.3463333333334,30,58275.153719008274,2013
CLE,QU,2012,12,579.2641935483871,31,35617.56694214876,2013
CLE,QU,2013,1,281.02612903225804,31,17279.623140495867,2013
CLE,QU,2013,2,309.3860714285714,28,17182.433057851238,2013
CLE,QU,2013,3,735.526129032258,31,45225.7388429752,2013
CLE,QU,2013,4,1629.0946666666666,30,96937.86446280991,2013
CLE,QU,2013,5,2557.2561290322583,31,157239.55041322316,2013
CLE,QU,2013,6,1729.739,30,102926.61818181818,2013
CLE,QU,2013,7,789.96,31,48572.74710743802,2013
CLE,QU,2013,8,315.9832258064516,31,19429.05123966942,2013
CLE,QU,2013,9,311.35366666666664,30,18526.829752066114,2013
CLE,QU,2013,10,507.76612903225805,31,31221.322314049587,2014
CLE,QU,2013,11,586.725,30,34912.561983471074,2014
CLE,QU,2013,12,632.7748387096774,31,38907.80826446281,2014
CLE,QU,2014,1,586.9712903225807,31,36091.45785123967,2014
